,1Type1,1Type2,1HP,1Attack,1Defence,1Sp.Attack,1Sp.Def,1Speed,1Generation,1Legendary,2Type1,2Type2,2HP,2Attack,2Defence,2Sp.Attack,2Sp.Def,2Speed,2Generation,2Legendary,Winner
21739,Fire,Flying,78,81,71,74,69,126,6,0,Poison,Bug,40,50,90,30,55,65,4,0,0
21740,Fire,Flying,78,81,71,74,69,126,6,0,Normal,Flying,40,60,30,31,31,70,1,0,0
21741,Psychic,None,95,23,48,23,48,23,3,0,Water,None,53,51,53,61,56,40,4,0,1
21742,Dragon,None,76,147,90,60,70,97,5,0,Fairy,None,70,45,48,60,65,35,1,0,1
21743,Bug,Ghost,1,90,45,30,30,40,3,0,Ghost,None,60,60,60,85,85,85,2,0,1
21744,Electric,None,45,60,32,50,32,76,5,0,Bug,None,45,45,35,20,30,20,3,0,0
21745,Bug,Steel,75,90,140,60,60,40,2,0,Bug,None,77,85,51,55,51,65,4,0,1
21746,Bug,Water,40,30,32,50,52,65,3,0,Electric,None,60,50,70,80,80,140,1,0,1
21747,Fire,None,70,85,140,85,70,20,3,0,Fire,None,75,98,63,98,63,101,5,0,1
21748,Ghost,Poison,45,50,45,115,55,95,1,0,Ice,None,55,70,40,60,40,40,5,0,0
21749,Psychic,Fight,68,165,95,65,115,110,4,0,Water,Psychic,90,65,65,40,40,15,1,0,0
21750,Grass,None,75,89,85,55,65,36,4,0,Water,None,44,48,65,50,64,43,1,0,1
21751,Poison,None,73,100,60,100,60,65,3,0,Normal,None,60,60,60,35,35,30,3,0,0
21752,Fire,None,50,53,48,53,48,64,5,0,Water,Poison,65,95,75,55,55,85,2,0,1
21753,Psychic,Fairy,38,35,35,65,55,50,3,0,Psychic,None,70,55,95,95,110,65,5,0,1
21754,Fire,None,65,100,70,80,80,105,1,0,Electric,None,70,75,60,105,60,105,3,0,1
21755,Electric,None,65,85,70,75,70,40,5,0,Psychic,None,48,72,48,72,48,48,2,0,1
21756,Electric,None,60,45,70,45,90,95,4,0,Grass,Poison,45,49,49,65,65,45,1,0,0
21757,Water,Ice,130,85,80,85,95,60,1,0,Bug,Poison,45,25,50,25,25,35,1,0,0
21758,Water,Flying,60,50,100,85,70,65,3,0,Fire,None,44,58,44,58,44,61,4,0,0
21759,Ghost,Grass,65,90,122,58,75,84,6,0,Rock,Bug,45,95,50,40,50,75,3,0,0
21760,Fire,Flying,78,81,71,74,69,126,6,0,Fight,None,120,100,85,30,85,45,5,0,0
21761,Water,None,170,90,45,90,45,60,3,0,Water,Ground,75,65,55,65,55,69,5,0,1
21762,Normal,None,85,80,70,135,75,90,4,0,Ice,None,95,110,80,70,80,50,5,0,0
21763,Grass,None,75,98,63,98,63,101,5,0,Rock,Ice,77,59,50,67,63,46,6,0,0
21764,Water,Psychic,95,75,110,100,80,30,1,0,Bug,Grass,45,53,70,40,60,42,5,0,1
21765,Ground,Flying,89,125,90,115,80,101,5,1,Water,Psychic,95,75,80,100,110,30,2,0,0
21766,Psychic,None,60,25,35,70,80,60,3,0,Psychic,None,74,48,76,83,81,104,6,0,1
21767,Water,None,55,84,105,114,75,52,3,0,Ground,Rock,115,140,130,55,55,40,4,0,0
21768,Normal,None,75,100,95,40,70,110,1,0,Normal,None,95,110,95,40,95,55,5,0,0
21769,Steel,Fairy,50,105,125,55,95,50,3,0,Normal,Fairy,103,60,126,80,126,50,5,0,1
21770,Normal,None,85,110,90,45,90,80,5,0,Psychic,None,50,95,90,95,90,180,3,1,1
21771,Rock,None,70,100,115,30,65,30,2,0,Normal,None,65,76,84,54,96,105,4,0,0
21772,Grass,Fight,60,130,80,60,60,70,3,0,Bug,Flying,80,52,50,90,50,89,6,0,1
21773,Electric,None,75,123,67,95,85,95,4,0,Normal,Flying,60,30,30,36,56,50,2,0,0
21774,Dark,Ice,70,120,65,45,85,125,4,0,Water,Flying,95,125,79,60,100,81,1,0,0
21775,Steel,Flying,65,80,140,40,70,70,2,0,Grass,None,74,100,72,90,72,46,4,0,0
21776,Normal,Fairy,115,45,20,45,25,20,1,0,Ground,Flying,75,95,125,45,75,95,4,0,1
21777,Bug,Flying,70,60,62,80,82,60,3,0,Rock,Ground,80,120,130,55,65,45,1,0,0
21778,Water,Ground,55,45,45,25,25,15,2,0,Steel,Ghost,59,110,150,45,49,35,6,0,1
21779,Ground,Steel,110,135,60,50,65,88,5,0,Water,Flying,40,30,30,55,30,85,3,0,0
21780,Water,None,20,15,20,10,55,80,3,0,Psychic,Flying,67,57,55,77,55,114,5,0,1
21781,Rock,Grass,86,81,97,81,107,43,3,0,Water,None,55,65,95,95,45,85,1,0,1
21782,Psychic,Fairy,38,35,35,65,55,50,3,0,Steel,Flying,65,80,140,40,70,70,2,0,1
21783,Bug,Flying,70,94,50,94,50,66,4,0,Ghost,Grass,43,70,48,50,60,38,6,0,0
21784,Water,None,75,105,75,105,75,45,2,0,Grass,Poison,75,80,85,110,90,50,1,0,1
21785,Water,Psychic,60,75,85,100,85,115,1,0,Normal,None,85,110,90,45,90,80,5,0,0
21786,Normal,None,70,70,70,70,70,70,3,0,Grass,None,56,61,65,48,45,38,6,0,0
21787,Grass,None,65,55,115,100,40,60,1,0,Poison,None,60,85,69,65,79,80,1,0,1
21788,Fire,Dragon,78,130,111,130,85,100,1,0,Normal,None,38,36,38,32,36,57,6,0,0
21789,Normal,None,70,65,65,55,55,70,3,0,Ghost,Fire,50,30,55,65,55,20,5,0,1
21790,Dragon,None,45,50,35,55,75,40,6,0,Ground,None,50,50,95,40,50,35,1,0,0
21791,Normal,Water,79,85,60,55,60,71,4,0,Water,Ground,111,83,68,92,82,39,4,0,0
21792,Water,None,76,48,48,57,62,34,4,0,Psychic,Fight,68,125,65,65,115,80,4,0,1
21793,Ground,Psychic,60,70,105,70,120,75,3,0,Psychic,None,50,180,20,180,20,150,3,1,1
21794,Water,None,71,73,88,120,89,59,6,0,Psychic,None,48,72,48,72,48,48,2,0,0
21795,Water,None,100,100,100,100,100,100,4,0,Normal,None,45,55,39,35,39,42,5,0,0
21796,Water,None,80,92,65,65,80,68,1,0,Fight,None,72,60,30,20,30,25,3,0,0
21797,Water,Dark,70,120,40,95,40,95,3,0,Steel,Ghost,60,50,150,50,150,60,6,0,0
21798,Dark,None,95,65,110,60,130,65,2,0,Fire,None,39,52,43,60,50,65,1,0,1
21799,Grass,Ice,90,132,105,132,105,30,4,0,Electric,None,20,40,15,35,35,60,2,0,0
21800,Ghost,Grass,55,85,122,58,75,99,6,0,Fight,Psychic,30,40,55,40,55,60,3,0,0
21801,Water,Fight,90,95,95,70,90,70,1,0,Water,None,95,100,85,108,70,70,5,0,1
21802,Fairy,Flying,55,40,85,80,105,40,2,0,Psychic,None,80,105,105,105,105,80,4,1,1
21803,Bug,Grass,60,59,85,79,105,36,4,0,Dark,Steel,65,125,100,60,70,70,5,0,1
21804,Ice,Psychic,65,50,35,115,95,95,1,0,Psychic,None,40,35,30,120,70,105,1,0,1
21805,Normal,None,255,10,10,75,135,55,2,0,Water,Fight,91,72,90,129,90,108,5,0,1
21806,Steel,Rock,50,70,100,40,40,30,3,0,Fire,None,65,100,70,80,80,105,1,0,1
21807,Normal,Flying,70,83,50,37,50,60,5,0,Psychic,None,50,95,90,95,90,180,3,1,1
21808,Psychic,None,60,25,35,70,80,60,3,0,Ground,Steel,110,135,60,50,65,88,5,0,1
21809,Dark,None,95,65,110,60,130,65,2,0,Grass,None,60,62,80,63,80,60,2,0,0
21810,Ground,None,45,100,45,45,45,10,3,0,Fire,Fight,110,123,65,100,65,65,5,0,1
21811,Poison,Dragon,65,75,90,97,123,44,6,0,Bug,Poison,65,150,40,15,80,145,1,0,1
21812,Psychic,None,65,65,60,130,95,110,2,0,Grass,None,50,85,40,85,40,35,3,0,0
21813,Bug,Flying,70,60,62,80,82,60,3,0,Fight,Steel,70,110,70,115,70,90,4,0,1
21814,Poison,None,46,57,40,40,40,50,1,0,Normal,None,45,60,45,25,45,55,5,0,1
21815,Electric,None,60,90,55,90,80,110,1,0,Electric,None,90,85,75,115,100,115,2,1,1
21816,Poison,Dark,70,90,110,60,75,95,4,0,Bug,Steel,70,135,105,60,105,20,5,0,0
21817,Rock,Ground,70,84,70,65,70,51,2,0,Ghost,Grass,85,110,76,65,82,56,6,0,1
21818,Normal,None,85,76,64,45,55,90,2,0,Ice,Psychic,65,50,35,115,95,95,1,0,1
21819,Fight,None,50,95,95,35,110,70,2,0,Ghost,Grass,43,70,48,50,60,38,6,0,1
21820,Dark,Flying,110,65,105,55,95,80,5,0,Dark,None,65,130,60,75,60,75,3,0,0
21821,Fire,None,50,85,55,65,65,90,1,0,Water,Fight,91,72,90,129,90,108,5,0,1
21822,Steel,Ground,75,85,200,55,65,30,2,0,Normal,Flying,40,45,40,35,35,56,1,0,1
21823,Bug,Steel,70,150,140,65,100,75,2,0,Dragon,None,61,84,65,70,70,70,1,0,0
21824,Grass,None,75,75,55,105,85,30,2,0,Grass,None,60,40,60,40,60,35,3,0,1
21825,Psychic,None,65,65,60,130,95,110,2,0,Psychic,Flying,106,90,130,90,154,110,2,1,1
21826,Rock,Water,60,115,105,65,70,80,1,0,Normal,None,40,45,35,40,40,90,1,0,1
21827,Water,None,50,53,62,58,63,44,6,0,Electric,Steel,70,70,115,130,90,60,4,0,1
21828,Fire,Psychic,75,69,72,114,100,104,6,0,Ice,Water,110,80,90,95,90,65,3,0,0
21829,Psychic,None,45,30,50,55,65,45,5,0,Grass,Fairy,40,27,60,37,50,66,5,0,1
21830,Steel,Ground,75,85,200,55,65,30,2,0,Water,None,85,105,55,85,50,115,4,0,1
21831,Fire,None,58,64,58,80,65,80,1,0,Fire,None,40,45,40,62,60,60,6,0,0
21832,Psychic,None,65,65,60,130,95,110,2,0,Flying,Dragon,85,70,80,97,80,123,6,0,1
21833,Water,None,165,75,80,40,45,65,5,0,Grass,None,70,60,70,87,78,85,4,0,1
21834,Electric,None,85,115,80,105,80,50,5,0,Normal,None,85,80,70,135,75,90,4,0,1
21835,Dragon,Flying,91,134,95,100,100,80,1,0,Bug,Poison,70,65,60,90,75,90,1,0,1
21836,Electric,None,90,85,75,115,100,115,2,1,Bug,Flying,30,30,42,30,42,70,4,0,0
21837,Dark,None,64,88,50,88,50,106,5,0,Bug,Grass,60,59,85,79,105,36,4,0,0
21838,Rock,Ground,35,45,160,30,45,70,1,0,Normal,Fairy,103,60,126,80,126,50,5,0,0
21839,Bug,Poison,60,55,50,40,55,45,1,0,Water,Electric,125,58,58,76,76,67,2,0,1
21840,Ground,Rock,115,140,130,55,55,40,4,0,Bug,Flying,70,60,62,80,82,60,3,0,1
21841,Ground,Ghost,89,124,80,55,80,55,5,0,Water,Rock,74,108,133,83,65,32,5,0,0
21842,Electric,None,60,50,40,85,75,95,3,0,Dark,None,60,105,60,120,60,105,5,0,1
21843,Rock,Water,70,60,125,115,70,55,1,0,Psychic,None,60,48,45,43,90,42,1,0,0
21844,Normal,None,60,90,70,60,120,40,3,0,Water,Fairy,100,50,80,60,80,50,2,0,1
21845,Fight,None,80,100,70,50,60,45,1,0,Water,Dark,70,140,70,110,65,105,3,0,1
21846,Normal,Grass,80,100,70,60,70,95,5,0,Dark,None,64,88,50,88,50,106,5,0,1
21847,Dark,None,35,55,35,30,30,35,3,0,Ghost,Grass,55,85,122,58,75,99,6,0,1
21848,Normal,Fight,65,136,94,54,96,135,4,0,Electric,None,70,55,55,80,60,45,2,0,0
21849,Fire,None,40,40,40,70,40,20,2,0,Rock,Dragon,58,89,77,45,45,48,6,0,1
21850,Fire,Fight,60,85,60,85,60,55,3,0,Fire,None,115,115,85,90,75,100,2,1,1
21851,Ghost,Grass,49,66,70,44,55,51,6,0,Ground,None,68,72,78,38,42,32,4,0,0
21852,Fire,None,115,115,85,90,75,100,2,1,Water,None,50,50,40,50,40,64,5,0,0
21853,Water,None,30,105,90,25,25,50,1,0,Ground,None,68,72,78,38,42,32,4,0,0
21854,Poison,None,65,90,120,85,70,60,1,0,Electric,Flying,90,90,85,125,90,100,1,1,1
21855,Electric,None,40,45,40,65,40,65,3,0,Normal,Flying,35,85,45,35,35,75,1,0,1
21856,Fairy,None,44,38,39,61,79,42,6,0,Bug,Steel,70,135,105,60,105,20,5,0,1
21857,Psychic,None,80,105,105,105,105,80,4,1,Water,Electric,75,38,38,56,56,67,2,0,0
21858,Ghost,Grass,85,100,122,58,75,54,6,0,Ice,None,51,65,65,80,75,59,5,0,1
21859,Steel,Psychic,100,100,100,100,100,100,3,1,Psychic,None,65,40,50,125,60,30,5,0,0
21860,Bug,Flying,70,60,62,80,82,60,3,0,Psychic,None,50,150,50,150,50,150,3,1,1
21861,Steel,None,70,140,230,60,80,50,3,0,Fire,None,85,97,66,105,66,65,5,0,1
21862,Fire,None,90,110,80,100,80,95,1,0,Bug,Poison,60,50,70,50,90,65,3,0,0
21863,Normal,Flying,55,75,50,40,40,80,4,0,Ground,Rock,105,130,120,45,45,40,1,0,1
21864,Grass,None,80,82,100,83,100,80,2,0,Dark,Flying,70,55,75,45,65,60,5,0,0
21865,Bug,None,45,45,35,20,30,20,3,0,Fire,Steel,91,90,106,130,106,77,4,1,1
21866,Grass,None,75,98,63,98,63,101,5,0,Normal,Flying,60,110,70,60,60,100,1,0,0
21867,Ice,None,71,95,85,110,95,79,5,0,Poison,Water,50,60,60,60,60,30,6,0,0
21868,Psychic,None,80,105,105,105,105,80,4,1,Normal,Flying,45,40,60,40,75,50,3,0,0
21869,Fire,Fight,90,93,55,70,55,55,5,0,Fight,Psychic,60,100,85,80,85,100,3,0,1
21870,Fire,Ground,60,60,40,65,45,35,3,0,Ghost,None,20,40,90,30,90,25,3,0,0
21871,Normal,Flying,55,75,50,40,40,80,4,0,Water,Ground,55,45,45,25,25,15,2,0,0
21872,Grass,Poison,80,100,123,122,120,80,1,0,Normal,None,55,50,40,40,40,75,5,0,0
21873,Water,Grass,80,70,70,90,100,70,3,0,Water,None,30,40,70,70,25,60,1,0,0
21874,Psychic,Grass,100,100,100,100,100,100,2,0,Steel,Psychic,40,55,80,35,60,30,3,0,0
21875,Electric,None,65,83,57,95,85,105,1,0,Steel,Fairy,57,80,91,80,87,75,6,0,0
21876,Water,Dragon,75,95,95,95,95,85,2,0,Psychic,None,50,180,20,180,20,150,3,1,1
21877,Fight,None,75,125,75,30,75,85,5,0,Bug,None,45,22,60,27,30,29,6,0,0
21878,Ghost,None,38,30,85,55,65,30,5,0,Fire,Dragon,78,130,111,130,85,100,1,0,1
21879,Bug,None,50,40,85,40,65,25,5,0,Rock,None,85,135,130,60,80,25,5,0,1
21880,Dark,Flying,60,85,42,85,42,91,2,0,Ghost,Flying,90,50,34,60,44,70,4,0,0
21881,Water,Fairy,70,20,50,20,50,40,2,0,Ground,Psychic,60,70,105,70,120,75,3,0,1
21882,Normal,Flying,52,65,55,58,62,60,1,0,Ground,None,45,100,45,45,45,10,3,0,0
21883,Water,None,165,75,80,40,45,65,5,0,Dragon,Electric,100,150,120,120,100,90,5,1,1
21884,Normal,Flying,50,55,50,36,30,43,5,0,Psychic,Flying,65,75,70,95,70,95,2,0,1
21885,Normal,Flying,60,85,60,50,50,125,3,0,Normal,None,255,10,10,75,135,55,2,0,0
21886,Bug,Ground,60,79,105,59,85,36,4,0,Water,None,165,75,80,40,45,65,5,0,1
21887,Grass,None,60,40,60,40,60,35,3,0,Psychic,Flying,72,58,80,103,80,97,5,0,1
21888,Normal,None,60,60,60,35,35,30,3,0,Fairy,None,54,45,47,75,98,52,6,0,1
21889,Psychic,None,45,30,40,105,50,20,5,0,Ice,None,50,50,50,50,50,50,3,0,1
21890,Grass,None,40,40,50,30,30,30,3,0,Water,None,80,92,65,65,80,68,1,0,1
21891,Bug,None,50,40,85,40,65,25,5,0,Water,Ground,55,45,45,25,25,15,2,0,0
21892,Ground,Ghost,89,124,80,55,80,55,5,0,Ice,None,80,50,100,100,200,50,3,1,1
21893,Water,None,55,55,45,63,45,45,5,0,Fire,None,78,84,78,109,85,100,2,0,1
21894,Normal,None,55,81,60,50,70,97,1,0,Water,None,30,105,90,25,25,50,1,0,0
21895,Grass,None,30,30,30,30,30,30,2,0,Bug,Steel,58,109,112,48,48,109,5,0,1
21896,Psychic,None,25,20,15,105,55,90,1,0,Psychic,Fire,100,100,100,100,100,100,5,1,1
21897,Dark,Fight,65,90,115,45,115,58,5,0,Poison,Flying,85,90,80,70,80,130,2,0,1
21898,Dark,Ice,55,95,55,35,75,115,2,0,Fight,None,75,125,75,30,75,85,5,0,0
21899,Ghost,Grass,65,90,122,58,75,84,6,0,Fire,Dragon,78,130,111,130,85,100,1,0,1
21900,Fight,Steel,70,110,70,115,70,90,4,0,Normal,None,100,5,5,15,65,30,4,0,0
21901,Fire,None,38,41,40,50,65,65,1,0,Ice,None,50,50,50,50,50,50,3,0,0
21902,Rock,Ice,77,59,50,67,63,46,6,0,Fairy,Flying,85,50,95,120,115,80,4,0,1
21903,Poison,None,73,100,60,100,60,65,3,0,Psychic,None,190,33,58,33,58,33,2,0,0
21904,Psychic,None,45,30,40,105,50,20,5,0,Rock,Ground,35,45,160,30,45,70,1,0,1
21905,Bug,Rock,20,10,230,10,230,5,2,0,Poison,None,61,72,57,55,55,65,1,0,1
21906,Grass,Ice,90,92,75,92,85,60,4,0,Normal,Flying,83,80,75,70,70,101,1,0,1
21907,Ground,None,68,72,78,38,42,32,4,0,Fire,None,65,63,45,45,45,45,5,0,1
21908,Grass,Fairy,60,67,85,77,75,116,5,0,Fight,None,50,120,53,35,110,87,1,0,0
21909,Electric,Flying,79,115,70,125,80,111,5,1,Bug,Fire,85,60,65,135,105,100,5,0,0
21910,Grass,None,70,60,75,110,75,90,5,0,Psychic,None,75,125,70,125,70,115,4,1,1
21911,Fight,None,50,105,79,35,110,76,1,0,Dragon,None,45,50,35,55,75,40,6,0,0
21912,Dragon,Ground,58,70,45,40,45,42,4,0,Dragon,Electric,100,150,120,120,100,90,5,1,0
21913,Water,Rock,54,78,103,53,45,22,5,0,Water,None,55,65,95,95,45,85,1,0,0
21914,Fairy,None,44,38,39,61,79,42,6,0,Fire,None,50,53,48,53,48,64,5,0,1
21915,Psychic,None,45,30,50,55,65,45,5,0,Steel,Psychic,60,75,100,55,80,50,3,0,1
21916,Grass,None,50,85,40,85,40,35,3,0,Psychic,None,40,35,30,120,70,105,1,0,0
21917,Water,None,100,150,90,180,160,90,3,1,Dark,Dragon,92,105,90,125,90,98,5,0,1
21918,Grass,Poison,60,65,70,85,75,40,1,0,Electric,None,45,63,37,65,55,95,2,0,1
21919,Electric,Grass,50,65,107,105,107,86,4,0,Steel,Rock,60,90,140,50,50,40,3,0,0
21920,Fire,None,65,100,70,80,80,105,1,0,Normal,Water,79,85,60,55,60,71,4,0,0
21921,Ice,None,95,117,184,44,46,28,6,0,Grass,None,60,40,60,40,60,35,3,0,1
21922,Dragon,Ground,68,90,65,50,55,82,4,0,Normal,None,85,110,90,45,90,80,5,0,0
21923,Normal,Flying,40,55,30,30,30,60,4,0,Normal,Fight,65,136,94,54,96,135,4,0,1
21924,Rock,Fairy,50,100,150,100,150,50,6,1,Dragon,Ice,125,120,90,170,100,95,5,1,1
21925,Water,None,55,130,115,50,50,75,1,0,Steel,Flying,65,80,140,40,70,70,2,0,0
21926,Grass,Poison,60,65,70,85,75,40,1,0,Water,None,100,100,100,100,100,100,4,0,1
21927,Fairy,None,60,80,50,40,40,30,2,0,Normal,None,60,90,70,60,120,40,3,0,1
21928,Bug,None,65,47,55,73,75,85,3,0,Poison,None,80,80,50,40,50,25,1,0,1
21929,Normal,None,150,160,100,95,65,100,3,0,Steel,Fairy,57,80,91,80,87,75,6,0,0
21930,Water,None,80,82,78,95,80,85,1,0,Water,Flying,65,40,70,80,140,70,2,0,0
21931,Grass,None,50,85,40,85,40,35,3,0,Fire,None,45,75,37,70,55,83,2,0,1
21932,Grass,None,75,75,55,105,85,30,2,0,Poison,Fight,48,61,40,61,40,50,4,0,1
21933,Bug,Electric,50,47,50,57,50,65,5,0,Ground,None,10,55,25,35,45,95,1,0,1
21934,Rock,Dark,100,134,110,95,100,61,2,0,Water,None,64,66,68,81,76,50,4,0,0
21935,Fight,None,90,130,80,65,85,55,1,0,Rock,Water,72,105,115,54,86,68,6,0,1
21936,Fire,Flying,78,81,71,74,69,126,6,0,Bug,Ghost,1,90,45,30,30,40,3,0,0
21937,Electric,None,20,40,15,35,35,60,2,0,Water,Flying,62,44,50,44,50,55,5,0,0
21938,Water,None,69,69,76,69,86,91,4,0,Bug,Poison,60,50,70,50,90,65,3,0,0
21939,Water,Flying,75,87,63,87,63,98,5,0,Fire,Flying,78,81,71,74,69,126,6,0,1
21940,Dark,None,41,50,37,50,37,66,5,0,Fire,None,70,90,45,15,45,50,5,0,0
21941,Normal,None,65,60,70,85,75,40,1,0,Water,None,71,73,88,120,89,59,6,0,1
21942,Normal,None,73,95,62,85,65,85,2,0,Normal,Fairy,50,20,40,20,40,20,3,0,0
21943,Rock,Psychic,70,55,65,95,85,70,3,0,Ice,None,55,70,40,60,40,40,5,0,0
21944,Dark,Dragon,92,105,90,125,90,98,5,0,Normal,None,105,95,80,40,80,90,1,0,0
21945,Normal,None,104,91,63,91,73,68,3,0,Grass,Ice,60,62,50,62,60,40,4,0,0
21946,Electric,Flying,55,75,60,75,60,103,5,0,Normal,None,80,80,80,55,55,90,3,0,0
21947,Grass,None,40,45,35,65,55,70,3,0,Normal,Flying,83,80,75,70,70,101,1,0,1
21948,Bug,Steel,71,120,95,120,95,99,5,0,Water,None,100,150,90,180,160,90,3,1,0
21949,Dark,Steel,45,85,70,40,40,60,5,0,Psychic,None,48,72,48,72,48,48,2,0,0
21950,Bug,Poison,40,60,40,40,40,30,2,0,Grass,None,55,68,64,45,55,31,4,0,1
21951,Dark,None,65,130,60,75,60,75,3,0,Poison,None,40,65,95,60,45,35,1,0,0
21952,Bug,None,37,25,41,25,41,25,4,0,Dark,Flying,60,85,42,85,42,91,2,0,1
21953,Fight,None,67,82,62,46,48,43,6,0,Water,None,30,45,55,70,55,85,1,0,1
21954,Bug,None,37,25,41,25,41,25,4,0,Fire,None,78,84,78,109,85,100,2,0,1
21955,Bug,None,65,73,55,47,75,85,3,0,Psychic,Flying,65,75,70,95,70,95,2,0,1
21956,Normal,Flying,60,85,60,50,50,125,3,0,Water,None,100,150,90,180,160,90,3,1,0
21957,Normal,Flying,100,50,50,76,96,70,2,0,Rock,Flying,80,135,85,70,95,150,1,0,1
21958,Water,None,100,100,90,150,140,90,3,1,Electric,None,40,30,50,55,55,100,1,0,1
21959,Rock,Fairy,50,100,150,100,150,50,6,1,Ground,None,50,50,95,40,50,35,1,0,0
21960,Normal,None,120,120,120,120,120,120,4,1,Bug,Fight,80,125,75,40,95,85,2,0,0
21961,Normal,None,105,95,80,40,80,90,1,0,Normal,None,55,81,60,50,70,97,1,0,1
21962,Normal,None,85,76,64,45,55,90,2,0,Fairy,None,126,131,95,131,98,99,6,1,1
21963,Bug,Steel,71,120,95,120,95,99,5,0,Psychic,None,50,150,50,150,50,150,3,1,1
21964,Psychic,None,62,48,54,63,60,68,6,0,Water,Flying,65,40,70,80,140,70,2,0,1
21965,Dark,Fire,45,60,30,80,50,65,2,0,Fire,None,65,63,45,45,45,45,5,0,0
21966,Grass,Fight,91,90,72,90,129,108,5,1,Ghost,Dark,50,92,108,92,108,35,4,0,0
21967,Fight,None,80,100,70,50,60,45,1,0,Poison,None,70,43,53,43,53,40,3,0,0
21968,Ghost,Grass,49,66,70,44,55,51,6,0,Grass,None,75,80,95,90,100,50,2,0,0
21969,Grass,Poison,50,60,45,100,80,65,3,0,Fire,None,44,58,44,58,44,61,4,0,0
21970,Psychic,Flying,106,90,130,90,154,110,2,1,Electric,None,80,120,79,95,79,70,4,0,0
21971,Dragon,Ground,108,170,115,120,95,92,4,0,Electric,Steel,25,35,70,95,55,45,1,0,0
21972,Electric,Dragon,90,95,105,165,110,45,2,0,Grass,None,75,98,63,98,63,101,5,0,1
21973,Ice,Ground,100,100,80,60,60,50,2,0,Steel,Dragon,100,120,120,150,100,90,4,1,1
21974,Normal,Fairy,103,60,126,80,126,50,5,0,Dark,None,65,130,60,75,60,75,3,0,1
21975,Steel,Psychic,40,55,80,35,60,30,3,0,Rock,Water,30,80,90,55,45,55,1,0,1
21976,Dragon,Flying,95,145,130,120,90,120,3,0,Ghost,Grass,43,70,48,50,60,38,6,0,0
21977,Psychic,Fight,68,125,65,65,115,80,4,0,Normal,None,75,80,60,65,90,102,6,0,1
21978,Water,Ground,50,48,43,46,41,60,3,0,Electric,None,75,100,63,80,63,116,5,0,1
21979,Grass,Fairy,60,67,85,77,75,116,5,0,Grass,Ice,90,132,105,132,105,30,4,0,1
21980,Grass,None,65,55,115,100,40,60,1,0,Steel,Ghost,60,50,150,50,150,60,6,0,1
21981,Grass,None,56,61,65,48,45,38,6,0,Fight,None,70,80,50,35,35,35,1,0,0
21982,Dark,Ghost,50,85,125,85,115,20,3,0,Psychic,None,55,50,45,135,95,120,1,0,1
21983,Ice,Flying,45,55,45,65,45,75,2,0,Grass,None,65,55,115,100,40,60,1,0,0
21984,Ice,Water,70,40,50,55,50,25,3,0,Fire,Ground,70,100,70,105,75,40,3,0,1
21985,Fight,None,75,80,55,25,35,35,5,0,Fire,Fight,90,93,55,70,55,55,5,0,1
21986,Ghost,Dark,50,92,108,92,108,35,4,0,Water,Ground,111,83,68,92,82,39,4,0,1
21987,Psychic,Fight,68,165,95,65,115,110,4,0,Rock,None,67,125,40,30,30,58,4,0,0
21988,Bug,Electric,50,47,50,57,50,65,5,0,Ghost,None,60,60,60,105,105,105,4,0,1
21989,Water,None,43,80,65,50,35,35,3,0,Rock,Fight,91,129,90,72,90,108,5,1,1
21990,Water,Psychic,90,65,65,40,40,15,1,0,Grass,Fairy,60,67,85,77,75,116,5,0,1
21991,Water,Rock,100,90,130,45,65,55,3,0,Ice,None,80,50,100,100,200,50,3,1,0
21992,Water,Psychic,95,75,110,100,80,30,1,0,Water,Flying,45,20,50,60,120,50,4,0,0
21993,Normal,Flying,85,120,70,50,60,100,4,0,Electric,None,40,30,50,55,55,100,1,0,1
21994,Normal,None,59,45,40,35,40,31,4,0,Normal,Flying,100,123,75,57,75,80,5,0,1
21995,Water,Ground,70,85,70,60,70,50,3,0,Grass,Poison,80,82,83,100,100,80,1,0,1
21996,Psychic,Fairy,20,25,45,70,90,60,4,0,Normal,Flying,63,60,55,50,50,71,1,0,1
21997,Poison,Fight,83,106,65,86,65,85,4,0,Water,Ground,100,110,90,85,90,60,3,0,0
21998,Water,None,79,103,120,135,115,78,1,0,Grass,Flying,75,55,70,55,95,110,2,0,1
21999,Ground,Flying,89,145,90,105,80,91,5,1,Electric,Fire,50,65,107,105,107,86,4,0,0
22000,Fire,Fight,80,160,80,130,80,100,3,0,Water,None,100,150,90,180,160,90,3,1,0
22001,Dragon,None,66,117,70,40,50,67,5,0,Bug,Steel,70,135,105,60,105,20,5,0,0
22002,Water,None,69,69,76,69,86,91,4,0,Psychic,Fight,68,165,95,65,115,110,4,0,1
22003,Bug,Poison,60,100,89,55,69,112,5,0,Normal,None,85,80,90,105,95,60,2,0,0
22004,Rock,Bug,45,95,50,40,50,75,3,0,Water,Fight,91,72,90,129,90,108,5,0,1
22005,Electric,None,60,85,49,60,49,60,4,0,Grass,Fight,88,107,122,74,75,64,6,0,1
22006,Fight,None,65,125,60,95,60,105,5,0,Electric,None,75,123,67,95,85,95,4,0,0
22007,Rock,Steel,60,52,168,47,138,30,4,0,Fire,Water,80,110,120,130,90,70,6,1,1
22008,Dragon,None,45,75,60,40,30,50,3,0,Rock,Water,60,115,105,65,70,80,1,0,1
