,1Type1,1Type2,1HP,1Attack,1Defence,1Sp.Attack,1Sp.Def,1Speed,1Generation,1Legendary,2Type1,2Type2,2HP,2Attack,2Defence,2Sp.Attack,2Sp.Def,2Speed,2Generation,2Legendary,Winner
47446,Ice,None,80,120,80,120,80,100,3,0,Poison,None,65,90,120,85,70,60,1,0,0
47447,Bug,None,38,35,40,27,25,35,6,0,Water,Rock,100,90,130,45,65,55,3,0,1
47448,Normal,Fairy,50,20,40,20,40,20,3,0,Poison,None,73,100,60,100,60,65,3,0,1
47449,Electric,None,75,123,67,95,85,95,4,0,Steel,None,40,55,70,45,60,30,5,0,0
47450,Steel,None,60,100,115,70,85,90,5,0,Bug,Water,40,30,32,50,52,65,3,0,0
47451,Rock,Water,42,52,67,39,56,50,6,0,Fire,Flying,78,84,78,109,85,100,1,0,1
47452,Bug,Poison,40,60,40,40,40,30,2,0,Fire,None,65,100,70,80,80,105,1,0,1
47453,Electric,None,75,123,67,95,85,95,4,0,Dark,Fight,50,75,70,35,70,48,5,0,0
47454,Rock,None,55,75,85,25,25,15,5,0,Psychic,None,60,45,70,75,85,55,5,0,1
47455,Psychic,None,116,55,85,107,95,29,5,0,Dark,None,41,50,37,50,37,66,5,0,1
47456,Fight,None,75,80,55,25,35,35,5,0,Electric,Fairy,67,58,57,81,67,101,6,0,1
47457,Fire,Fight,110,123,65,100,65,65,5,0,Bug,Poison,60,55,50,40,55,45,1,0,0
47458,Grass,Ground,95,109,105,75,85,56,4,0,Psychic,None,85,73,70,73,115,67,1,0,1
47459,Electric,None,90,85,75,115,100,115,2,1,Bug,Flying,86,76,86,116,56,95,4,0,0
47460,Normal,None,120,120,120,120,120,120,4,1,Poison,None,61,72,57,55,55,65,1,0,0
47461,Ghost,Dark,50,92,108,92,108,35,4,0,Water,None,20,15,20,10,55,80,3,0,0
47462,Fight,None,45,85,50,55,50,65,5,0,Ghost,None,45,100,135,65,135,45,4,0,1
47463,Rock,Water,60,115,105,65,70,80,1,0,Fire,Psychic,75,69,72,114,100,104,6,0,1
47464,Bug,Steel,58,109,112,48,48,109,5,0,Dark,Ghost,50,75,75,65,65,50,3,0,0
47465,Psychic,Fairy,20,25,45,70,90,60,4,0,Ground,Flying,89,145,90,105,80,91,5,1,1
47466,Bug,Poison,30,45,59,30,39,57,5,0,Ground,Psychic,60,70,105,70,120,75,3,0,1
47467,Rock,None,30,45,135,45,90,30,3,0,Normal,None,60,60,60,35,35,30,3,0,1
47468,Fight,Dark,95,124,78,69,71,58,6,0,Water,Flying,62,44,50,44,50,55,5,0,0
47469,Dark,Dragon,72,85,70,65,70,58,5,0,Water,Psychic,95,75,180,130,80,30,1,0,0
47470,Fire,None,39,52,43,60,50,65,1,0,Steel,Psychic,57,24,86,24,86,23,4,0,0
47471,Ice,None,71,95,85,110,95,79,5,0,Water,None,165,75,80,40,45,65,5,0,0
47472,Grass,Ice,90,92,75,92,85,60,4,0,Fire,None,50,53,48,53,48,64,5,0,1
47473,Rock,Grass,66,41,77,61,87,23,3,0,Electric,Grass,50,65,107,105,107,86,4,0,1
47474,Ice,None,51,65,65,80,75,59,5,0,Fire,None,105,140,55,30,55,95,5,0,1
47475,Fight,Steel,70,145,88,140,70,112,4,0,Flying,None,79,100,80,110,90,121,5,1,1
47476,Rock,Grass,66,41,77,61,87,23,3,0,Fire,None,70,85,140,85,70,20,3,0,0
47477,Dragon,None,68,75,53,83,113,60,6,0,Water,Dragon,90,120,100,150,120,100,4,1,1
47478,Normal,None,38,36,38,32,36,57,6,0,Normal,None,73,115,60,60,60,90,3,0,1
47479,Poison,None,61,72,57,55,55,65,1,0,Water,Flying,60,50,100,85,70,65,3,0,1
47480,Psychic,None,75,75,130,75,130,95,4,1,Water,Grass,60,50,50,60,70,50,3,0,0
47481,Bug,None,50,40,85,40,65,25,5,0,Dark,Dragon,72,85,70,65,70,58,5,0,1
47482,Grass,None,50,65,45,85,65,95,3,0,Rock,Bug,45,95,50,40,50,75,3,0,0
47483,Water,None,71,73,88,120,89,59,6,0,Steel,Fairy,50,105,125,55,95,50,3,0,0
47484,Ghost,Poison,30,35,30,100,35,80,1,0,Grass,Poison,69,55,45,55,55,15,5,0,1
47485,Rock,Water,42,52,67,39,56,50,6,0,Water,None,50,70,50,50,50,40,3,0,0
47486,Normal,None,70,70,70,70,70,70,3,0,Electric,Normal,44,38,33,61,43,70,6,0,1
47487,Normal,None,55,81,60,50,70,97,1,0,Poison,None,55,47,52,40,40,41,1,0,0
47488,Poison,None,60,85,69,65,79,80,1,0,Normal,None,110,85,95,80,95,50,4,0,0
47489,Poison,None,73,100,60,100,60,65,3,0,Bug,Steel,75,90,140,60,60,40,2,0,0
47490,Normal,Flying,52,65,55,58,62,60,1,0,Water,Ground,111,83,68,92,82,39,4,0,0
47491,Water,None,85,105,100,79,83,78,2,0,Electric,Steel,70,70,115,130,90,60,4,0,0
47492,Normal,None,55,70,55,40,55,85,2,0,Normal,None,65,60,70,85,75,40,1,0,0
47493,Rock,Ground,55,95,115,45,45,35,1,0,Dark,Psychic,86,92,88,68,75,73,6,0,1
47494,Normal,None,95,110,95,40,95,55,5,0,Fight,Psychic,60,100,85,80,85,100,3,0,1
47495,Rock,Dragon,58,89,77,45,45,48,6,0,Psychic,None,50,70,160,70,160,90,3,1,1
47496,Water,None,100,75,115,90,115,85,2,1,Bug,None,50,35,55,25,25,15,3,0,0
47497,Dark,None,65,150,60,115,60,115,3,0,Bug,Ground,60,79,105,59,85,36,4,0,0
47498,Dark,Fire,75,90,50,110,80,95,2,0,Ice,Psychic,65,50,35,115,95,95,1,0,1
47499,Fire,Flying,62,73,55,56,52,84,6,0,Grass,None,75,98,63,98,63,101,5,0,1
47500,Grass,Poison,114,85,70,85,80,30,5,0,Fire,None,39,52,43,60,50,65,1,0,1
47501,Fire,None,75,98,63,98,63,101,5,0,Fire,None,44,58,44,58,44,61,4,0,0
47502,Steel,None,40,55,70,45,60,30,5,0,Steel,Fight,91,90,129,90,72,108,5,1,1
47503,Bug,Poison,60,100,89,55,69,112,5,0,Dark,Steel,65,125,100,60,70,70,5,0,1
47504,Steel,Flying,65,80,140,40,70,70,2,0,Water,None,100,100,90,150,140,90,3,1,1
47505,Normal,Flying,55,75,50,40,40,80,4,0,Water,Dragon,90,120,100,150,120,100,4,1,1
47506,Rock,Grass,66,41,77,61,87,23,3,0,Dark,Flying,70,55,75,45,65,60,5,0,1
47507,Psychic,Fairy,40,45,65,100,120,90,1,0,Rock,Ground,80,120,130,55,65,45,1,0,1
47508,Electric,Steel,25,35,70,95,55,45,1,0,Rock,Fairy,50,160,110,160,110,110,6,1,1
47509,Normal,Flying,100,123,75,57,75,80,5,0,Water,Fairy,70,20,50,20,50,40,2,0,0
47510,Grass,Flying,100,103,75,120,75,127,4,1,Rock,Ground,70,84,70,65,70,51,2,0,0
47511,Grass,None,40,45,35,65,55,70,3,0,Bug,Flying,70,94,50,94,50,66,4,0,0
47512,Ghost,None,60,60,60,105,105,105,4,0,Grass,Fairy,60,67,85,77,75,116,5,0,1
47513,Water,None,100,75,115,90,115,85,2,1,Ghost,None,38,30,85,55,65,30,5,0,0
47514,Ground,None,60,80,110,50,80,45,1,0,Fire,None,38,41,40,50,65,65,1,0,1
47515,Bug,Electric,70,77,60,97,60,108,5,0,Grass,None,40,45,35,65,55,70,3,0,0
47516,Fight,Flying,78,92,75,74,63,118,6,0,Normal,None,64,51,23,51,23,28,3,0,0
47517,Bug,Poison,65,90,40,45,80,75,1,0,Electric,Water,50,65,107,105,107,86,4,0,1
47518,Dark,Ghost,50,75,75,65,65,50,3,0,Normal,None,135,85,40,40,85,5,4,0,1
47519,Normal,None,49,55,42,42,37,85,4,0,Steel,Psychic,80,135,130,95,90,70,3,0,0
47520,Poison,None,70,62,67,55,55,56,1,0,Fire,None,58,64,58,80,65,80,1,0,1
47521,Psychic,None,106,110,90,154,90,130,1,1,Dark,None,64,88,50,88,50,106,5,0,1
47522,Normal,None,60,85,69,60,69,77,5,0,Fire,None,55,70,45,70,50,60,1,0,0
47523,Fairy,None,60,80,50,40,40,30,2,0,Fire,Ground,70,120,100,145,105,20,3,0,0
47524,Bug,Grass,45,53,70,40,60,42,5,0,Normal,None,95,80,105,40,70,100,2,0,1
47525,Fire,Flying,78,84,78,109,85,100,1,0,Dark,Flying,60,85,42,85,42,91,2,0,0
47526,Water,None,50,52,48,65,50,55,1,0,Normal,Flying,45,40,60,40,75,50,3,0,0
47527,Grass,Poison,40,30,35,50,70,55,4,0,Water,None,20,10,55,15,20,80,1,0,0
47528,Steel,Dragon,100,120,120,150,100,90,4,1,Fire,Fight,80,120,70,110,70,80,3,0,0
47529,Dragon,Ice,125,130,90,130,90,95,5,1,Grass,None,80,82,100,83,100,80,2,0,0
47530,Fight,Steel,70,145,88,140,70,112,4,0,Water,Poison,40,40,35,50,100,70,1,0,0
47531,Electric,None,40,45,40,65,40,65,3,0,Ground,Dark,50,72,35,35,35,65,5,0,1
47532,Fire,None,70,85,140,85,70,20,3,0,Electric,None,80,120,79,95,79,70,4,0,1
47533,Rock,Ground,50,64,50,45,50,41,2,0,Ghost,Grass,85,100,122,58,75,54,6,0,1
47534,Normal,None,103,60,86,60,86,50,5,0,Dark,None,65,130,60,75,60,75,3,0,1
47535,Poison,Dark,63,63,47,41,41,74,4,0,Fire,None,58,64,58,80,65,80,1,0,1
47536,Grass,None,75,80,95,90,100,50,2,0,Water,Fight,90,95,95,70,90,70,1,0,1
47537,Rock,Ice,77,59,50,67,63,46,6,0,Water,None,100,150,90,180,160,90,3,1,1
47538,Ice,Water,110,80,90,95,90,65,3,0,Poison,Dark,103,93,67,71,61,84,4,0,1
47539,Water,Ground,95,85,85,65,65,35,2,0,Normal,Flying,52,65,55,58,62,60,1,0,1
47540,Dark,Psychic,53,54,53,37,46,45,6,0,Dragon,None,46,87,60,30,40,57,5,0,1
47541,Bug,Electric,50,47,50,57,50,65,5,0,Bug,Grass,75,103,80,70,80,92,5,0,1
47542,Bug,Grass,60,95,80,60,80,30,1,0,Normal,None,78,70,61,50,61,100,3,0,1
47543,Grass,None,45,35,50,70,50,30,5,0,Bug,Steel,70,130,100,55,80,65,2,0,1
47544,Dragon,Fire,100,120,100,150,120,90,5,1,Electric,None,85,115,80,105,80,50,5,0,0
47545,Ground,Ghost,89,124,80,55,80,55,5,0,Ghost,Grass,59,66,70,44,55,41,6,0,0
47546,Ground,None,60,85,40,30,45,68,5,0,Water,None,59,63,80,65,80,58,1,0,0
47547,Psychic,None,120,70,120,75,130,85,4,0,Flying,Dragon,85,70,80,97,80,123,6,0,1
47548,Fight,None,80,100,70,50,60,45,1,0,Fight,None,90,130,80,65,85,55,1,0,1
47549,Psychic,None,110,65,75,125,85,30,5,0,Ground,None,50,50,95,40,50,35,1,0,1
47550,Water,Poison,40,40,35,50,100,70,1,0,Fire,Fight,60,85,60,85,60,55,3,0,0
47551,Electric,Fire,50,65,107,105,107,86,4,0,Steel,Fairy,50,85,85,55,55,50,3,0,0
47552,Bug,Flying,60,45,50,90,80,70,1,0,Fairy,None,44,38,39,61,79,42,6,0,0
47553,Normal,None,135,85,40,40,85,5,4,0,Bug,Grass,75,103,80,70,80,92,5,0,1
47554,Grass,None,75,89,85,55,65,36,4,0,Grass,Fight,91,90,72,90,129,108,5,1,1
47555,Ghost,None,64,115,65,83,63,65,3,0,Normal,None,60,90,70,60,120,40,3,0,1
47556,Rock,Ice,123,77,72,99,92,58,6,0,Bug,Poison,60,50,70,50,90,65,3,0,1
47557,Poison,Flying,40,45,35,30,40,55,1,0,Fire,Rock,50,50,120,80,80,30,2,0,0
47558,Bug,Poison,45,25,50,25,25,35,1,0,Psychic,None,45,30,50,55,65,45,5,0,1
47559,Normal,None,60,60,60,60,60,60,3,0,Fight,None,90,130,80,65,85,55,1,0,0
47560,Normal,None,70,65,65,55,55,70,3,0,Normal,None,49,55,42,42,37,85,4,0,1
47561,Steel,Psychic,60,75,100,55,80,50,3,0,Bug,Flying,40,20,30,40,80,55,2,0,1
47562,Bug,None,38,35,40,27,25,35,6,0,Psychic,None,50,95,90,95,90,180,3,1,1
47563,Steel,Rock,50,70,100,40,40,30,3,0,Grass,None,55,68,64,45,55,31,4,0,1
47564,Steel,Rock,70,110,180,60,60,50,3,0,Steel,Flying,65,80,140,40,70,70,2,0,1
47565,Water,None,44,48,65,50,64,43,1,0,Dark,Ghost,50,85,125,85,115,20,3,0,1
47566,Fire,None,40,40,40,70,40,20,2,0,Electric,None,45,65,34,40,34,45,4,0,1
47567,Rock,Steel,30,42,118,42,88,30,4,0,Bug,None,45,22,60,27,30,29,6,0,0
47568,Ghost,None,58,50,145,95,105,30,5,0,Electric,Steel,25,35,70,95,55,45,1,0,1
47569,Dark,Ghost,50,85,125,85,115,20,3,0,Fight,None,80,100,70,50,60,45,1,0,1
47570,Psychic,None,60,48,45,43,90,42,1,0,Normal,None,95,80,105,40,70,100,2,0,1
47571,Rock,Flying,75,140,65,112,65,110,5,0,Poison,None,61,72,57,55,55,65,1,0,0
47572,Grass,Fight,88,107,122,74,75,64,6,0,Grass,Fairy,60,67,85,77,75,116,5,0,1
47573,Water,Flying,40,30,30,55,30,85,3,0,Rock,Ice,77,59,50,67,63,46,6,0,0
47574,Water,None,50,50,40,50,40,64,5,0,Steel,Psychic,80,135,130,95,90,70,3,0,1
47575,Psychic,None,48,72,48,72,48,48,2,0,Steel,Psychic,100,100,100,100,100,100,3,1,1
47576,Normal,None,85,110,90,45,90,80,5,0,Normal,None,255,10,10,75,135,55,2,0,0
47577,Normal,None,250,5,5,35,105,50,1,0,Ghost,None,60,60,60,105,105,105,4,0,1
47578,Water,None,65,80,80,59,63,58,2,0,Fight,None,105,140,95,55,65,45,5,0,0
47579,Psychic,None,60,25,35,70,80,60,3,0,Dragon,Ice,125,130,90,130,90,95,5,1,1
47580,Water,Poison,40,40,35,50,100,70,1,0,Poison,Dark,63,63,47,41,41,74,4,0,1
47581,Grass,Fight,88,107,122,74,75,64,6,0,Fire,Fight,60,85,60,85,60,55,3,0,0
47582,Dragon,Ground,68,90,65,50,55,82,4,0,Normal,None,255,10,10,75,135,55,2,0,0
47583,Psychic,None,60,48,45,43,90,42,1,0,Normal,Flying,35,85,45,35,35,75,1,0,1
47584,Grass,Flying,100,103,75,120,75,127,4,1,Ice,Ghost,70,80,70,80,70,110,4,0,0
47585,Fire,None,65,95,57,100,85,93,1,0,Bug,Poison,40,35,30,20,20,50,1,0,0
47586,Psychic,None,45,30,40,105,50,20,5,0,Water,None,80,80,80,80,80,80,4,0,1
47587,Normal,Flying,76,65,45,92,42,91,4,0,Fire,None,44,58,44,58,44,61,4,0,0
47588,Water,Grass,40,30,30,40,50,30,3,0,Water,Ground,100,150,110,95,110,70,3,0,1
47589,Fight,None,90,130,80,65,85,55,1,0,Electric,None,65,65,60,110,95,130,1,0,1
47590,Ice,Psychic,45,30,15,85,65,65,2,0,Normal,Fairy,90,30,15,40,20,15,2,0,0
47591,Electric,Normal,62,55,52,109,94,109,6,0,Water,None,75,75,60,83,60,60,5,0,0
47592,Water,Grass,60,50,50,60,70,50,3,0,Dragon,Ground,58,70,45,40,45,42,4,0,0
47593,Steel,Flying,65,80,140,40,70,70,2,0,Ground,Ghost,59,74,50,35,50,35,5,0,0
47594,Ground,None,90,60,60,40,40,40,2,0,Bug,Electric,70,77,60,97,60,108,5,0,1
47595,Fire,Flying,78,104,78,159,115,100,1,0,Normal,Grass,80,100,70,60,70,95,5,0,0
47596,Fire,None,44,58,44,58,44,61,4,0,Water,None,50,70,50,50,50,40,3,0,0
47597,Normal,Flying,62,77,62,50,42,65,5,0,Fairy,None,78,65,68,112,154,75,6,0,1
47598,Electric,None,75,100,63,80,63,116,5,0,Fire,Fight,90,93,55,70,55,55,5,0,0
47599,Ghost,Flying,150,80,44,90,54,80,4,0,Grass,Dark,90,100,60,90,60,80,3,0,1
47600,Electric,Dragon,90,95,105,165,110,45,2,0,Ice,None,36,50,50,65,60,44,5,0,0
47601,Psychic,Ghost,80,110,60,150,130,70,6,1,Fire,None,39,52,43,60,50,65,2,0,1
47602,Normal,None,85,80,90,105,95,60,2,0,Rock,Ice,77,59,50,67,63,46,6,0,0
47603,Bug,Water,40,30,32,50,52,65,3,0,Normal,None,110,160,110,80,110,100,4,1,1
47604,Ice,None,36,50,50,65,60,44,5,0,Dragon,Electric,100,150,120,120,100,90,5,1,1
47605,Steel,Fight,91,90,129,90,72,108,5,1,Fire,Steel,91,90,106,130,106,77,4,1,0
47606,Poison,Flying,75,80,70,65,75,90,1,0,Dragon,Flying,91,134,95,100,100,80,1,0,0
47607,Ground,Dragon,50,70,50,50,50,70,3,0,Steel,Psychic,67,89,116,79,116,33,4,0,0
47608,Fairy,None,44,38,39,61,79,42,6,0,Psychic,None,120,70,120,75,130,85,4,0,1
47609,Fire,Flying,106,130,90,110,154,90,2,1,Steel,Psychic,40,55,80,35,60,30,3,0,0
47610,Water,None,75,75,60,83,60,60,5,0,Water,None,59,63,80,65,80,58,1,0,0
47611,Poison,None,100,73,83,73,83,55,3,0,Bug,Poison,65,150,40,15,80,145,1,0,1
47612,Fight,None,85,105,85,40,50,40,5,0,Water,None,71,73,88,120,89,59,6,0,1
47613,Normal,None,60,80,50,50,50,40,2,0,Electric,None,65,83,57,95,85,105,1,0,1
47614,Dragon,Ice,125,120,90,170,100,95,5,1,Bug,Poison,60,50,70,50,90,65,3,0,0
47615,Electric,Normal,62,55,52,109,94,109,6,0,Dark,Dragon,92,105,90,125,90,98,5,0,0
47616,Grass,None,100,100,125,110,50,50,4,0,Fight,Psychic,60,60,75,60,75,80,3,0,1
47617,Poison,Water,50,60,60,60,60,30,6,0,Water,None,70,92,65,80,55,98,5,0,1
47618,Psychic,None,106,110,90,154,90,130,1,1,Fight,None,105,140,95,55,65,45,5,0,0
47619,Dragon,Ground,68,90,65,50,55,82,4,0,Dark,Dragon,52,65,50,45,50,38,5,0,0
47620,Water,Ground,70,85,70,60,70,50,3,0,Rock,Dark,100,134,110,95,100,61,2,0,1
47621,Bug,Rock,50,65,85,35,35,55,5,0,Normal,None,255,10,10,75,135,55,2,0,1
47622,Electric,None,60,45,70,45,90,95,4,0,Dragon,None,76,147,90,60,70,97,5,0,1
47623,Rock,None,85,135,130,60,80,25,5,0,Poison,Water,50,60,60,60,60,30,6,0,1
47624,Water,None,95,100,85,108,70,70,5,0,Normal,Grass,60,60,50,40,50,75,5,0,1
47625,Dark,Psychic,53,54,53,37,46,45,6,0,Psychic,None,60,48,45,43,90,42,1,0,0
47626,Water,Psychic,95,75,80,100,110,30,2,0,Fight,None,80,100,70,50,60,45,1,0,1
47627,Fight,None,75,80,55,25,35,35,5,0,Fairy,None,44,38,39,61,79,42,6,0,1
47628,Water,Flying,95,125,79,60,100,81,1,0,Normal,Psychic,100,77,77,128,128,90,5,0,1
47629,Grass,None,45,35,45,62,53,35,4,0,Ground,Fire,100,180,160,150,90,90,3,1,1
47630,Bug,Flying,61,90,45,50,50,160,3,0,Fire,None,55,70,45,70,50,60,1,0,0
47631,Bug,Steel,60,69,95,69,95,36,4,0,Fire,Flying,90,100,90,125,85,90,1,1,1
47632,Poison,None,70,62,67,55,55,56,1,0,Steel,None,60,100,115,70,85,90,5,0,1
47633,Grass,None,75,89,85,55,65,36,4,0,Dark,None,65,150,60,115,60,115,3,0,1
47634,Electric,Grass,50,65,107,105,107,86,4,0,Grass,Fight,60,130,80,60,60,70,3,0,0
47635,Grass,Flying,75,55,70,55,95,110,2,0,Psychic,None,55,50,65,175,95,150,1,0,1
47636,Psychic,None,50,70,160,70,160,90,3,1,Bug,Steel,60,69,95,69,95,36,4,0,0
47637,Poison,None,73,100,60,100,60,65,3,0,Fight,None,70,80,50,35,35,35,1,0,0
47638,Dragon,Flying,105,150,90,150,90,95,3,1,Water,None,69,69,76,69,86,91,4,0,0
47639,Grass,None,45,35,50,70,50,30,5,0,Grass,None,40,40,50,30,30,30,3,0,1
47640,Electric,None,60,40,50,75,85,95,3,0,Ghost,None,60,60,60,105,105,105,4,0,1
47641,Normal,None,84,71,43,71,43,48,3,0,Bug,Water,40,30,32,50,52,65,3,0,1
47642,Ground,Rock,80,85,95,30,30,25,1,0,Electric,None,35,55,40,45,40,60,5,0,0
47643,Steel,Dragon,100,120,120,150,100,90,4,1,Electric,Ghost,50,50,77,95,77,91,4,0,1
47644,Water,Fight,91,72,90,129,90,108,5,0,Electric,Flying,50,65,107,105,107,86,4,0,0
47645,Steel,None,70,140,230,60,80,50,3,0,Rock,Steel,60,52,168,47,138,30,4,0,0
47646,Steel,Psychic,60,75,100,55,80,50,3,0,Psychic,Fight,106,190,100,154,100,130,1,1,1
47647,Ghost,Poison,60,65,80,170,95,130,1,0,Ground,Flying,65,75,105,35,65,85,2,0,0
47648,Rock,Grass,66,41,77,61,87,23,3,0,Poison,None,50,50,62,40,62,65,5,0,1
47649,Psychic,None,25,20,15,105,55,90,1,0,Water,Flying,45,20,50,60,120,50,4,0,0
47650,Fire,None,58,64,58,80,65,80,2,0,Bug,Electric,70,77,60,97,60,108,5,0,1
47651,Grass,Poison,80,100,123,122,120,80,1,0,Normal,None,71,82,64,64,59,112,4,0,1
47652,Electric,Fairy,67,58,57,81,67,101,6,0,Dragon,Ice,125,120,90,170,100,95,5,1,0
47653,Dragon,None,65,95,100,60,50,50,3,0,Water,None,41,56,40,62,44,71,6,0,1
47654,Grass,None,45,49,65,49,65,45,2,0,Normal,None,70,65,65,55,55,70,3,0,1
47655,Grass,None,75,89,85,55,65,36,4,0,Psychic,None,75,75,130,75,130,95,4,1,1
47656,Water,Ground,55,45,45,25,25,15,2,0,Ground,Rock,115,140,130,55,55,40,4,0,1
47657,Bug,Electric,70,77,60,97,60,108,5,0,Normal,None,45,60,45,25,45,55,5,0,0
47658,Rock,Water,70,60,125,115,70,55,1,0,Electric,None,85,115,80,105,80,50,5,0,0
47659,Ground,Ghost,59,74,50,35,50,35,5,0,Fire,None,78,84,78,109,85,100,2,0,1
47660,Ghost,Fire,50,30,55,65,55,20,5,0,Bug,Grass,60,95,80,60,80,30,1,0,1
47661,Electric,Steel,70,70,115,130,90,60,4,0,Steel,None,40,55,70,45,60,30,5,0,0
47662,Water,None,85,105,100,79,83,78,2,0,Bug,Poison,60,50,70,50,90,65,3,0,0
47663,Poison,Dark,103,93,67,71,61,84,4,0,Fight,None,85,105,85,40,50,40,5,0,0
47664,Poison,None,65,90,120,85,70,60,1,0,Grass,Flying,75,55,70,55,95,110,2,0,1
47665,Dark,None,64,88,50,88,50,106,5,0,Ice,None,95,110,80,70,80,50,5,0,0
47666,Water,None,65,65,65,50,50,90,1,0,Water,Ground,95,85,85,65,65,35,2,0,0
47667,Electric,Grass,50,65,107,105,107,86,4,0,Dragon,Fairy,75,110,110,110,105,80,3,0,0
47668,Grass,Poison,80,82,83,100,100,80,1,0,Grass,Fairy,40,27,60,37,50,66,5,0,0
47669,Normal,None,95,110,95,40,95,55,5,0,Grass,None,100,100,100,100,100,100,4,1,1
47670,Fairy,None,70,45,48,60,65,35,1,0,Water,Grass,80,70,70,90,100,70,3,0,1
47671,Electric,None,65,83,57,95,85,105,1,0,Ground,None,90,120,120,60,60,50,2,0,1
47672,Rock,None,70,105,105,50,40,20,5,0,Fire,None,58,64,58,80,65,80,1,0,0
47673,Rock,Dragon,58,89,77,45,45,48,6,0,Bug,Flying,60,45,50,90,80,70,1,0,1
47674,Grass,Fight,60,130,80,60,60,70,3,0,Ice,Water,110,80,90,95,90,65,3,0,0
47675,Grass,None,75,98,63,98,63,101,5,0,Rock,None,80,100,200,50,100,50,3,1,0
47676,Normal,None,45,55,39,35,39,42,5,0,Electric,None,70,55,55,80,60,45,2,0,1
47677,Grass,None,45,35,50,70,50,30,5,0,Water,None,130,65,60,110,95,65,1,0,1
47678,Rock,Water,35,40,100,90,55,35,1,0,Electric,None,75,100,63,80,63,116,5,0,1
47679,Ground,None,60,85,40,30,45,68,5,0,Water,None,55,65,95,95,45,85,1,0,1
47680,Poison,None,70,62,67,55,55,56,1,0,Rock,None,97,165,60,65,50,58,4,0,1
47681,Dragon,Ice,125,130,90,130,90,95,5,1,Ground,Fire,100,180,160,150,90,90,3,1,0
47682,Grass,Dark,90,100,60,90,60,80,3,0,Electric,Normal,44,38,33,61,43,70,6,0,0
47683,Rock,Steel,30,42,118,42,88,30,4,0,Dragon,None,66,117,70,40,50,67,5,0,1
47684,Bug,Ghost,1,90,45,30,30,40,3,0,Ice,None,70,50,30,95,135,105,5,0,1
47685,Fight,None,70,80,50,35,35,35,1,0,Fire,None,115,115,85,90,75,100,2,1,1
47686,Fire,None,44,58,44,58,44,61,4,0,Psychic,None,85,73,70,73,115,67,1,0,1
47687,Psychic,Fairy,40,45,65,100,120,90,1,0,Steel,Flying,65,80,140,40,70,70,2,0,0
47688,Steel,Ground,75,85,200,55,65,30,2,0,Bug,Poison,40,55,99,40,79,47,5,0,0
47689,Psychic,None,74,48,76,83,81,104,6,0,Psychic,Ghost,80,110,60,150,130,70,6,1,1
47690,Rock,Ground,35,45,160,30,45,70,1,0,Dark,None,60,105,60,120,60,105,5,0,1
47691,Fairy,None,101,72,72,99,89,29,6,0,Electric,None,70,55,55,80,60,45,2,0,1
47692,Water,None,95,60,79,100,125,81,3,0,Psychic,None,65,40,50,125,60,30,5,0,0
47693,Ground,Fire,100,180,160,150,90,90,3,1,Bug,Steel,70,130,100,55,80,65,2,0,0
47694,Water,None,75,105,75,105,75,45,2,0,Fire,None,58,64,58,80,65,80,2,0,0
47695,Bug,None,50,65,90,35,35,15,2,0,Dark,Flying,126,131,95,131,98,99,6,1,1
47696,Fight,None,90,130,80,65,85,55,1,0,Poison,None,100,73,83,73,83,55,3,0,1
47697,Normal,None,100,70,70,65,65,45,2,0,Grass,None,75,75,95,75,95,113,5,0,1
47698,Bug,Water,40,30,32,50,52,65,3,0,Dark,Flying,70,55,75,45,65,60,5,0,0
47699,Fire,Ground,70,120,100,145,105,20,3,0,Dragon,None,77,120,90,60,90,48,5,0,1
47700,Ghost,Grass,54,66,70,44,55,46,6,0,Bug,Steel,70,130,100,55,80,65,2,0,1
47701,Rock,Fairy,50,160,110,160,110,110,6,1,Dragon,None,68,75,53,83,113,60,6,0,0
47702,Fight,Steel,70,145,88,140,70,112,4,0,Ghost,Fire,60,40,60,95,60,55,5,0,1
47703,Ground,Rock,115,140,130,55,55,40,4,0,Fairy,Flying,55,40,85,80,105,40,2,0,1
47704,Fire,None,50,85,55,65,65,90,1,0,Fire,None,115,115,85,90,75,100,2,1,1
47705,Rock,Grass,86,81,97,81,107,43,3,0,Bug,None,50,75,45,40,45,60,5,0,1
47706,Normal,None,60,60,60,35,35,30,3,0,Ground,None,10,55,25,35,45,95,1,0,0
47707,Steel,Ghost,45,80,100,35,37,28,6,0,Normal,None,100,5,5,15,65,30,4,0,1
47708,Grass,None,75,80,95,90,100,50,2,0,Steel,Rock,70,110,180,60,60,50,3,0,1
47709,Normal,None,35,46,34,35,45,20,2,0,Water,None,65,80,80,59,63,58,2,0,1
47710,Normal,None,120,120,120,120,120,120,4,1,Electric,None,35,55,40,45,40,60,5,0,0
47711,Water,Ice,50,95,180,85,45,70,1,0,Steel,None,40,55,70,45,60,30,5,0,0
47712,Water,Ground,70,85,70,60,70,50,3,0,Psychic,Fire,100,100,100,100,100,100,5,1,1
47713,Bug,None,65,47,55,73,75,85,3,0,Dark,Flying,60,85,42,85,42,91,2,0,1
47714,Steel,Fight,91,90,129,90,72,108,5,1,Normal,Flying,100,123,75,57,75,80,5,0,0
47715,Poison,Flying,75,80,70,65,75,90,1,0,Ground,Dark,60,82,45,45,45,74,5,0,0
